College Name,Fees,Average Package,Highest Package,Rating,Ranking,Main Link,Reviews Link
"AISSMS College of Engineering - [AISSMSCOE], Pune","₹ 4,91,986","₹ 4,50,000","₹ 45,00,000",4.1 / 5,#355 th / 500 in India 2025,https://collegedunia.com/college/12779-aissms-college-of-engineering-aissmscoe-pune,https://collegedunia.com/college/12779-aissms-college-of-engineering-aissmscoe-pune/reviews
"Sri Manakula Vinayagar Engineering College - [SVMEC], Pondicherry","₹ 49,100","₹ 11,00,000",N/A,3.9 / 5,#356 th / 500 in India 2025,https://collegedunia.com/college/56782-sri-manakula-vinayagar-engineering-college-svmec-pondicherry,https://collegedunia.com/college/56782-sri-manakula-vinayagar-engineering-college-svmec-pondicherry/reviews
"Sapthagiri NPS University, Bangalore","₹ 2,75,000","₹ 6,00,000","₹ 35,00,000",3.6 / 5,#357 th / 500 in India 2025,https://collegedunia.com/university/14932-sapthagiri-nps-university-bangalore,https://collegedunia.com/university/14932-sapthagiri-nps-university-bangalore/reviews
"Cambridge Institute of Technology - [CiTech], Bangalore","₹ 3,01,000","₹ 7,20,000","₹ 53,50,000",4.1 / 5,#358 th / 500 in India 2025,https://collegedunia.com/college/56039-cambridge-institute-of-technology-citech-bangalore,https://collegedunia.com/college/56039-cambridge-institute-of-technology-citech-bangalore/reviews
"Fr. Conceicao Rodrigues College of Engineering - [CRCE], Mumbai","₹ 1,99,000","₹ 8,60,000","₹ 25,00,000",4 / 5,#359 th / 500 in India 2025,https://collegedunia.com/college/13471-fr-conceicao-rodrigues-college-of-engineering-crce-mumbai,https://collegedunia.com/college/13471-fr-conceicao-rodrigues-college-of-engineering-crce-mumbai/reviews
"Basaveshwar Engineering College - [BEC], Bagalkot","₹ 3,00,000",N/A,N/A,3.8 / 5,#360 th / 500 in India 2025,https://collegedunia.com/college/13006-basaveshwar-engineering-college-bec-bagalkot,https://collegedunia.com/college/13006-basaveshwar-engineering-college-bec-bagalkot/reviews
"Rajkiya Engineering College - [RECK], Kannauj","₹ 60,000","₹ 16,00,000",N/A,3.7 / 5,#361 th / 500 in India 2025,https://collegedunia.com/college/59600-rajkiya-engineering-college-reck-kannauj,https://collegedunia.com/college/59600-rajkiya-engineering-college-reck-kannauj/reviews
"Dr. D. Y. Patil Institute of Technology - [DYPIT] Pimpri, Pune","₹ 5,08,000","₹ 4,78,000",N/A,3.9 / 5,#362 th / 500 in India 2025,https://collegedunia.com/college/28603-dr-d-y-patil-institute-of-technology-dypit-pimpri-pune,https://collegedunia.com/college/28603-dr-d-y-patil-institute-of-technology-dypit-pimpri-pune/reviews
"Bhilai Institute of Technology - [BIT], Durg","₹ 77,850",N/A,N/A,3.6 / 5,#363 th / 500 in India 2025,https://collegedunia.com/college/13071-bhilai-institute-of-technology-bit-durg,https://collegedunia.com/college/13071-bhilai-institute-of-technology-bit-durg/reviews
"KLE Institute of Technology - [KLEIT], Hubli","₹ 2,92,837","₹ 4,62,000","₹ 8,00,000",3.6 / 5,#364 th / 500 in India 2025,https://collegedunia.com/college/56129-kle-institute-of-technology-kleit-hubli,https://collegedunia.com/college/56129-kle-institute-of-technology-kleit-hubli/reviews
"Bapuji Institute of Engineering and Technology - [BIET], Davanagere","₹ 1,41,610","₹ 4,97,000","₹ 30,00,000",3.8 / 5,#365 th / 500 in India 2025,https://collegedunia.com/college/13000-bapuji-institute-of-engineering-and-technology-biet-davanagere,https://collegedunia.com/college/13000-bapuji-institute-of-engineering-and-technology-biet-davanagere/reviews
"Government College of Engineering - [GCOEN], Nagpur","₹ 62,822","₹ 5,77,000","₹ 9,50,000",3.8 / 5,#366 th / 500 in India 2025,https://collegedunia.com/college/58789-government-college-of-engineering-gcoen-nagpur,https://collegedunia.com/college/58789-government-college-of-engineering-gcoen-nagpur/reviews
"Jawaharlal Nehru National College of Engineering - [JNNCE], Shimoga","₹ 2,06,110","₹ 24,00,000",N/A,3.7 / 5,#367 th / 500 in India 2025,https://collegedunia.com/college/13863-jawaharlal-nehru-national-college-of-engineering-jnnce-shimoga,https://collegedunia.com/college/13863-jawaharlal-nehru-national-college-of-engineering-jnnce-shimoga/reviews
"Dayananda Sagar University - [DSU], Bangalore","₹ 4,12,000","₹ 5,52,000","₹ 35,00,000",4.1 / 5,#368 th / 500 in India 2025,https://collegedunia.com/university/57903-dayananda-sagar-university-dsu-bangalore,https://collegedunia.com/university/57903-dayananda-sagar-university-dsu-bangalore/reviews
"Galgotias College of Engineering and Technology - [GCET], Greater Noida","₹ 1,15,603","₹ 39,00,000",N/A,3.9 / 5,#369 th / 500 in India 2025,https://collegedunia.com/college/13522-galgotias-college-of-engineering-and-technology-gcet-greater-noida,https://collegedunia.com/college/13522-galgotias-college-of-engineering-and-technology-gcet-greater-noida/reviews
"Government College of Engineering and Research, Pune","₹ 25,041","₹ 3,83,000","₹ 7,50,000",3.6 / 5,#370 th / 500 in India 2025,https://collegedunia.com/college/28241-government-college-of-engineering-and-research-pune,https://collegedunia.com/college/28241-government-college-of-engineering-and-research-pune/reviews
"Visvesvaraya Technological University - [VTU], Belgaum","₹ 4,50,000","₹ 5,40,000",N/A,3.7 / 5,#371 th / 500 in India 2025,https://collegedunia.com/university/25633-visvesvaraya-technological-university-vtu-belgaum,https://collegedunia.com/university/25633-visvesvaraya-technological-university-vtu-belgaum/reviews
"AISSMS Institute of Information Technology, Pune","₹ 1,40,851","₹ 4,50,000","₹ 14,00,000",4 / 5,#372 th / 500 in India 2025,https://collegedunia.com/college/12780-aissms-institute-of-information-technology-pune,https://collegedunia.com/college/12780-aissms-institute-of-information-technology-pune/reviews
"Manakula Vinayagar Institute of Technology - [MVIT], Pondicherry","₹ 42,500","₹ 3,00,000","₹ 7,00,000",3.7 / 5,#373 th / 500 in India 2025,https://collegedunia.com/college/14251-manakula-vinayagar-institute-of-technology-mvit-pondicherry,https://collegedunia.com/college/14251-manakula-vinayagar-institute-of-technology-mvit-pondicherry/reviews
"Ballari Institute of Technology and Management - [BITM], Bellary","₹ 2,75,000","₹ 40,00,000",N/A,4.1 / 5,#374 th / 500 in India 2025,https://collegedunia.com/college/12985-ballari-institute-of-technology-and-management-bitm-bellary,https://collegedunia.com/college/12985-ballari-institute-of-technology-and-management-bitm-bellary/reviews
"Mangalore Institute of Technology and Engineering - [MITE], Mangalore","₹ 10,46,000","₹ 50,00,000",N/A,4.1 / 5,#375 th / 500 in India 2025,https://collegedunia.com/college/14263-mangalore-institute-of-technology-and-engineering-mite-mangalore,https://collegedunia.com/college/14263-mangalore-institute-of-technology-and-engineering-mite-mangalore/reviews
"Rajkiya Engineering College - [REC], Sonbhadra","₹ 57,300","₹ 12,00,000",N/A,3.7 / 5,#376 th / 500 in India 2025,https://collegedunia.com/college/59595-rajkiya-engineering-college-rec-sonbhadra,https://collegedunia.com/college/59595-rajkiya-engineering-college-rec-sonbhadra/reviews
"Laxminarayan Institute of Technology - [LIT], Nagpur","₹ 1,15,000","₹ 3,50,000","₹ 8,00,000",3.8 / 5,#377 th / 500 in India 2025,https://collegedunia.com/college/14094-laxminarayan-institute-of-technology-lit-nagpur,https://collegedunia.com/college/14094-laxminarayan-institute-of-technology-lit-nagpur/reviews
"BGS College of Engineering and Technology - [BGSCET], Bangalore","₹ 3,01,100",N/A,N/A,4.4 / 5,#378 th / 500 in India 2025,https://collegedunia.com/college/64467-bgs-college-of-engineering-and-technology-bgscet-bangalore,https://collegedunia.com/college/64467-bgs-college-of-engineering-and-technology-bgscet-bangalore/reviews
"Gurukul Vidyapeeth, Chandigarh","₹ 1,00,200",N/A,N/A,1.8 / 5,N/A,https://collegedunia.com/university/27731-gurukul-vidyapeeth-chandigarh,https://collegedunia.com/university/27731-gurukul-vidyapeeth-chandigarh/reviews
"PDA College of Engineering, Gulbarga","₹ 2,20,000","₹ 6,00,000",N/A,3.7 / 5,#379 th / 500 in India 2025,https://collegedunia.com/college/14549-pda-college-of-engineering-gulbarga,https://collegedunia.com/college/14549-pda-college-of-engineering-gulbarga/reviews
"Shri Guru Gobind Singhji Institute of Engineering and Technology - [SGGSIE&T], Nanded","₹ 88,079","₹ 5,00,000","₹ 27,00,000",3.9 / 5,#380 th / 500 in India 2025,https://collegedunia.com/college/15080-shri-guru-gobind-singhji-institute-of-engineering-and-technology-sggsieandt-nanded,https://collegedunia.com/college/15080-shri-guru-gobind-singhji-institute-of-engineering-and-technology-sggsieandt-nanded/reviews
"College of Agriculture, Hassan","₹ 73,450",N/A,N/A,4.2 / 5,#381 th / 500 in India 2025,https://collegedunia.com/college/6568-college-of-agriculture-hassan,https://collegedunia.com/college/6568-college-of-agriculture-hassan/reviews
"Govt Engineering College, Bilaspur","₹ 47,670",N/A,N/A,3.5 / 5,#382 th / 500 in India 2025,https://collegedunia.com/college/13630-govt-engineering-college-bilaspur,https://collegedunia.com/college/13630-govt-engineering-college-bilaspur/reviews
"Kamla Nehru Institute of Physical and Social Sciences - [KNIPSS], Sultanpur","₹ 2,44,800",N/A,N/A,4 / 5,#383 th / 500 in India 2025,https://collegedunia.com/college/18260-kamla-nehru-institute-of-physical-and-social-sciences-knipss-sultanpur,https://collegedunia.com/college/18260-kamla-nehru-institute-of-physical-and-social-sciences-knipss-sultanpur/reviews
"Nilai Institute of Technology - [NIT], Ranchi","₹ 81,000",N/A,N/A,N/A,#384 th / 500 in India 2025,https://collegedunia.com/college/55801-nilai-institute-of-technology-nit-ranchi,https://collegedunia.com/college/55801-nilai-institute-of-technology-nit-ranchi/reviews
"Fr. C. Rodrigues Institute of Technology - [FCRIT], Navi Mumbai","₹ 2,02,792","₹ 5,30,000","₹ 12,00,000",3.8 / 5,#385 th / 500 in India 2025,https://collegedunia.com/college/13473-fr-c-rodrigues-institute-of-technology-fcrit-navi-mumbai,https://collegedunia.com/college/13473-fr-c-rodrigues-institute-of-technology-fcrit-navi-mumbai/reviews
"Sri Jagadguru Chandrashekaranatha Swamiji Institute of Technology - [SJCIT], Chickballapur","₹ 2,20,000","₹ 5,60,000","₹ 28,00,000",3.6 / 5,#386 th / 500 in India 2025,https://collegedunia.com/college/15218-sri-jagadguru-chandrashekaranatha-swamiji-institute-of-technology-sjcit-chickballapur,https://collegedunia.com/college/15218-sri-jagadguru-chandrashekaranatha-swamiji-institute-of-technology-sjcit-chickballapur/reviews
"UBDT College of Engineering, Davanagere","₹ 1,02,410","₹ 18,90,000",N/A,3.6 / 5,#387 th / 500 in India 2025,https://collegedunia.com/college/28857-ubdt-college-of-engineering-davanagere,https://collegedunia.com/college/28857-ubdt-college-of-engineering-davanagere/reviews
"College of Engineering, Thiruvananthapuram","₹ 22,150","₹ 33,00,000",N/A,4.2 / 5,#388 th / 500 in India 2025,https://collegedunia.com/college/5563-college-of-engineering-thiruvananthapuram,https://collegedunia.com/college/5563-college-of-engineering-thiruvananthapuram/reviews
"Progressive Education Society's Modern College of Engineering - [MCOE], Pune","₹ 3,60,000","₹ 19,78,000",N/A,3.6 / 5,#389 th / 500 in India 2025,https://collegedunia.com/college/14558-progressive-education-societys-modern-college-of-engineering-mcoe-pune,https://collegedunia.com/college/14558-progressive-education-societys-modern-college-of-engineering-mcoe-pune/reviews
"CGC College of Engineering - [CGC COE] Landran, Mohali","₹ 1,00,200","₹ 50,00,000",N/A,4 / 5,#390 th / 500 in India 2025,https://collegedunia.com/college/13185-cgc-college-of-engineering-cgc-coe-landran-mohali,https://collegedunia.com/college/13185-cgc-college-of-engineering-cgc-coe-landran-mohali/reviews
"The Oxford College of Engineering, Bangalore","₹ 2,50,000","₹ 5,00,000","₹ 22,00,000",3.3 / 5,#391 th / 500 in India 2025,https://collegedunia.com/college/15468-the-oxford-college-of-engineering-bangalore,https://collegedunia.com/college/15468-the-oxford-college-of-engineering-bangalore/reviews
"Atria Institute of Technology, Bangalore","₹ 2,35,610","₹ 10,32,000","₹ 30,00,000",3.6 / 5,#392 th / 500 in India 2025,https://collegedunia.com/college/12906-atria-institute-of-technology-bangalore,https://collegedunia.com/college/12906-atria-institute-of-technology-bangalore/reviews
"Rajiv Gandhi College of Engineering and Technology, Pondicherry","₹ 32,000",N/A,N/A,3.4 / 5,#393 th / 500 in India 2025,https://collegedunia.com/college/14730-rajiv-gandhi-college-of-engineering-and-technology-pondicherry,https://collegedunia.com/college/14730-rajiv-gandhi-college-of-engineering-and-technology-pondicherry/reviews
"Rajkiya Engineering College - [REC], Ambedkar Nagar","₹ 57,300","₹ 3,89,000","₹ 7,00,000",3.8 / 5,#394 th / 500 in India 2025,https://collegedunia.com/college/58566-rajkiya-engineering-college-rec-ambedkar-nagar,https://collegedunia.com/college/58566-rajkiya-engineering-college-rec-ambedkar-nagar/reviews
